rule_id,county_fips,county_name,candidate_tracts,selected_tracts,allocated_places,share_of_rule_awards,selected_limited_support,selected_high_burden,interpretation_limit
capacity_aware,25001,Barnstable,56,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25003,Berkshire,40,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25005,Bristol,130,6,60,0.2142857143,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25007,Dukes,4,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25009,Essex,173,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25011,Franklin,19,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25013,Hampden,104,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25015,Hampshire,35,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25017,Middlesex,354,5,50,0.1785714286,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25019,Nantucket,6,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25021,Norfolk,153,1,10,0.0357142857,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25023,Plymouth,110,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25025,Suffolk,222,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
capacity_aware,25027,Worcester,191,5,50,0.1785714286,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25001,Barnstable,56,2,20,0.0714285714,0,1,fictional geographic concentration audit; not a county need or funding statement
community_review,25003,Berkshire,40,1,10,0.0357142857,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25005,Bristol,130,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25007,Dukes,4,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25009,Essex,173,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25011,Franklin,19,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25013,Hampden,104,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25015,Hampshire,35,1,10,0.0357142857,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25017,Middlesex,354,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25019,Nantucket,6,0,0,0,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25021,Norfolk,153,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25023,Plymouth,110,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25025,Suffolk,222,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
community_review,25027,Worcester,191,3,30,0.1071428571,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25001,Barnstable,56,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25003,Berkshire,40,2,20,0.0714285714,0,1,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25005,Bristol,130,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25007,Dukes,4,2,20,0.0714285714,0,2,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25009,Essex,173,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25011,Franklin,19,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25013,Hampden,104,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25015,Hampshire,35,2,20,0.0714285714,0,0,fictional geographic concentration audit; not a county need or funding statement
equal_geographic,25017,Middlesex,354,2,20,0.0714285714,0,1,fictional geographic concentration audit; not a county need or funding statement
